statsId,pokemonId,statName,baseStat,effort,createdAt,updatedAt
3313,553,hp,95,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3314,553,attack,117,3,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3315,553,defense,80,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3316,553,special-attack,65,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3317,553,special-defense,70,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3318,553,speed,92,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3319,554,hp,70,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3320,554,attack,90,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3321,554,defense,45,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3322,554,special-attack,15,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3323,554,special-defense,45,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3324,554,speed,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3325,555,hp,105,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3326,555,attack,140,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3327,555,defense,55,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3328,555,special-attack,30,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3329,555,special-defense,55,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3330,555,speed,95,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3331,556,hp,75,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3332,556,attack,86,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3333,556,defense,67,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3334,556,special-attack,106,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3335,556,special-defense,67,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3336,556,speed,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3337,557,hp,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3338,557,attack,65,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3339,557,defense,85,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3340,557,special-attack,35,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3341,557,special-defense,35,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3342,557,speed,55,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3343,558,hp,70,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3344,558,attack,105,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3345,558,defense,125,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3346,558,special-attack,65,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3347,558,special-defense,75,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3348,558,speed,45,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3349,559,hp,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3350,559,attack,75,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3351,559,defense,70,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3352,559,special-attack,35,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3353,559,special-defense,70,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3354,559,speed,48,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3355,560,hp,65,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3356,560,attack,90,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3357,560,defense,115,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3358,560,special-attack,45,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3359,560,special-defense,115,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3360,560,speed,58,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3361,561,hp,72,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3362,561,attack,58,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3363,561,defense,80,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3364,561,special-attack,103,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3365,561,special-defense,80,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3366,561,speed,97,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3367,562,hp,38,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3368,562,attack,30,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3369,562,defense,85,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3370,562,special-attack,55,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3371,562,special-defense,65,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3372,562,speed,30,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3373,563,hp,58,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3374,563,attack,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3375,563,defense,145,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3376,563,special-attack,95,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3377,563,special-defense,105,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3378,563,speed,30,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3379,564,hp,54,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3380,564,attack,78,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3381,564,defense,103,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3382,564,special-attack,53,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3383,564,special-defense,45,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3384,564,speed,22,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3385,565,hp,74,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3386,565,attack,108,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3387,565,defense,133,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3388,565,special-attack,83,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3389,565,special-defense,65,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3390,565,speed,32,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3391,566,hp,55,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3392,566,attack,112,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3393,566,defense,45,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3394,566,special-attack,74,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3395,566,special-defense,45,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3396,566,speed,70,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3397,567,hp,75,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3398,567,attack,140,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3399,567,defense,65,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3400,567,special-attack,112,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3401,567,special-defense,65,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3402,567,speed,110,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3403,568,hp,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3404,568,attack,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3405,568,defense,62,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3406,568,special-attack,40,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3407,568,special-defense,62,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3408,568,speed,65,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3409,569,hp,80,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3410,569,attack,95,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3411,569,defense,82,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3412,569,special-attack,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3413,569,special-defense,82,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3414,569,speed,75,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3415,570,hp,40,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3416,570,attack,65,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3417,570,defense,40,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3418,570,special-attack,80,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3419,570,special-defense,40,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3420,570,speed,65,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3421,571,hp,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3422,571,attack,105,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3423,571,defense,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3424,571,special-attack,120,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3425,571,special-defense,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3426,571,speed,105,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3427,572,hp,55,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3428,572,attack,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3429,572,defense,40,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3430,572,special-attack,40,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3431,572,special-defense,40,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3432,572,speed,75,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3433,573,hp,75,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3434,573,attack,95,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3435,573,defense,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3436,573,special-attack,65,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3437,573,special-defense,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3438,573,speed,115,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3439,574,hp,45,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3440,574,attack,30,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3441,574,defense,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3442,574,special-attack,55,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3443,574,special-defense,65,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3444,574,speed,45,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3445,575,hp,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3446,575,attack,45,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3447,575,defense,70,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3448,575,special-attack,75,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3449,575,special-defense,85,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3450,575,speed,55,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3451,576,hp,70,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3452,576,attack,55,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3453,576,defense,95,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3454,576,special-attack,95,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3455,576,special-defense,110,3,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3456,576,speed,65,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3457,577,hp,45,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3458,577,attack,30,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3459,577,defense,40,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3460,577,special-attack,105,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3461,577,special-defense,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3462,577,speed,20,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3463,578,hp,65,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3464,578,attack,40,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3465,578,defense,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3466,578,special-attack,125,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3467,578,special-defense,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3468,578,speed,30,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3469,579,hp,110,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3470,579,attack,65,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3471,579,defense,75,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3472,579,special-attack,125,3,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3473,579,special-defense,85,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3474,579,speed,30,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3475,580,hp,62,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3476,580,attack,44,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3477,580,defense,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3478,580,special-attack,44,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3479,580,special-defense,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3480,580,speed,55,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3481,581,hp,75,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3482,581,attack,87,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3483,581,defense,63,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3484,581,special-attack,87,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3485,581,special-defense,63,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3486,581,speed,98,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3487,582,hp,36,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3488,582,attack,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3489,582,defense,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3490,582,special-attack,65,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3491,582,special-defense,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3492,582,speed,44,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3493,583,hp,51,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3494,583,attack,65,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3495,583,defense,65,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3496,583,special-attack,80,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3497,583,special-defense,75,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3498,583,speed,59,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3499,584,hp,71,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3500,584,attack,95,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3501,584,defense,85,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3502,584,special-attack,110,3,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3503,584,special-defense,95,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3504,584,speed,79,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3505,585,hp,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3506,585,attack,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3507,585,defense,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3508,585,special-attack,40,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3509,585,special-defense,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3510,585,speed,75,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3511,586,hp,80,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3512,586,attack,100,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3513,586,defense,70,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3514,586,special-attack,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3515,586,special-defense,70,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3516,586,speed,95,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3517,587,hp,55,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3518,587,attack,75,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3519,587,defense,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3520,587,special-attack,75,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3521,587,special-defense,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3522,587,speed,103,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3523,588,hp,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3524,588,attack,75,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3525,588,defense,45,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3526,588,special-attack,40,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3527,588,special-defense,45,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3528,588,speed,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3529,589,hp,70,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3530,589,attack,135,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3531,589,defense,105,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3532,589,special-attack,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3533,589,special-defense,105,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3534,589,speed,20,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3535,590,hp,69,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3536,590,attack,55,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3537,590,defense,45,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3538,590,special-attack,55,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3539,590,special-defense,55,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3540,590,speed,15,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3541,591,hp,114,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3542,591,attack,85,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3543,591,defense,70,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3544,591,special-attack,85,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3545,591,special-defense,80,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3546,591,speed,30,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3547,592,hp,55,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3548,592,attack,40,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3549,592,defense,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3550,592,special-attack,65,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3551,592,special-defense,85,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3552,592,speed,40,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3553,593,hp,100,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3554,593,attack,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3555,593,defense,70,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3556,593,special-attack,85,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3557,593,special-defense,105,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3558,593,speed,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3559,594,hp,165,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3560,594,attack,75,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3561,594,defense,80,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3562,594,special-attack,40,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3563,594,special-defense,45,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3564,594,speed,65,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3565,595,hp,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3566,595,attack,47,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3567,595,defense,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3568,595,special-attack,57,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3569,595,special-defense,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3570,595,speed,65,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3571,596,hp,70,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3572,596,attack,77,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3573,596,defense,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3574,596,special-attack,97,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3575,596,special-defense,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3576,596,speed,108,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3577,597,hp,44,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3578,597,attack,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3579,597,defense,91,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3580,597,special-attack,24,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3581,597,special-defense,86,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3582,597,speed,10,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3583,598,hp,74,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3584,598,attack,94,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3585,598,defense,131,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3586,598,special-attack,54,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3587,598,special-defense,116,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3588,598,speed,20,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3589,599,hp,40,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3590,599,attack,55,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3591,599,defense,70,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3592,599,special-attack,45,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3593,599,special-defense,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3594,599,speed,30,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3595,600,hp,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3596,600,attack,80,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3597,600,defense,95,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3598,600,special-attack,70,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3599,600,special-defense,85,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3600,600,speed,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3601,601,hp,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3602,601,attack,100,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
3603,601,defense,115,3,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
